revenue_per_user,orders_cnt_per_user,converted_from_main_screen_to_item_card_screen,group,period
934.2,8.0,0,A,before test
1046.2,7.0,0,A,before test
1055.1,9.0,0,B,before test
884.5,11.0,0,A,before test
937.9,8.0,0,A,before test
1009.4,8.0,0,A,before test
903.5,11.0,0,B,before test
1067.8,11.0,0,B,before test
1012.6,8.0,0,A,before test
922.5,12.0,0,B,before test
1064.1,11.0,0,B,before test
1002.4,8.0,0,A,before test
996.5,6.0,0,B,before test
1009.0,8.0,0,A,before test
1018.5,11.0,0,A,before test
1022.6,6.0,0,A,before test
989.9,6.0,0,B,before test
963.6,9.0,0,A,before test
1042.3,10.0,1,B,before test
990.9,17.0,0,B,before test
1042.7,10.0,1,A,before test
949.9,11.0,0,A,before test
1000.2,5.0,0,B,before test
950.3,8.0,0,A,before test
987.4,9.0,0,A,before test
989.6,13.0,1,B,before test
1067.9,6.0,0,B,before test
997.5,8.0,0,A,before test
1000.7,7.0,0,B,before test
955.8,8.0,0,A,before test
1003.6,10.0,0,A,before test
1000.2,10.0,0,A,before test
935.3,12.0,0,B,before test
945.7,16.0,0,B,before test
948.9,11.0,1,A,before test
965.0,6.0,0,A,before test
1039.7,7.0,0,A,before test
971.9,5.0,0,A,before test
937.7,9.0,0,B,before test
1001.5,3.0,0,B,before test
941.4,9.0,0,A,before test
1024.4,14.0,0,B,before test
1052.1,7.0,0,B,before test
1019.6,9.0,0,A,before test
980.3,9.0,0,A,before test
1053.8,11.0,0,B,before test
1047.3,9.0,0,B,before test
890.4,12.0,0,B,before test
1024.7,9.0,0,A,before test
1004.3,10.0,0,A,before test
964.7,8.0,0,B,before test
981.6,9.0,0,A,before test
1021.0,9.0,0,A,before test
978.0,6.0,0,B,before test
946.9,14.0,0,B,before test
969.5,9.0,1,A,before test
1006.0,7.0,0,A,before test
1077.9,10.0,0,A,before test
1045.9,12.0,0,B,before test
1121.7,7.0,1,A,before test
986.9,9.0,0,A,before test
1025.5,9.0,0,B,before test
1029.5,8.0,1,B,before test
984.7,9.0,0,A,before test
1041.5,4.0,0,B,before test
941.5,12.0,0,A,before test
1007.5,11.0,0,B,before test
1081.9,4.0,0,B,before test
988.1,9.0,0,A,before test
1027.7,13.0,0,A,before test
996.3,13.0,0,A,before test
968.7,11.0,1,A,before test
1024.0,12.0,0,A,before test
933.0,13.0,0,B,before test
997.5,9.0,0,A,before test
990.6,7.0,0,B,before test
1043.3,11.0,0,A,before test
978.3,11.0,0,A,before test
1024.8,8.0,0,A,before test
1040.2,11.0,0,B,before test
941.3,9.0,0,A,before test
1048.8,5.0,0,A,before test
942.6,5.0,0,B,before test
1097.7,11.0,0,B,before test
1025.2,10.0,0,A,before test
1001.0,5.0,0,A,before test
932.9,10.0,0,B,before test
989.7,11.0,0,A,before test
1021.4,11.0,0,B,before test
1043.2,10.0,0,A,before test
928.6,13.0,1,B,before test
1023.6,9.0,0,B,before test
973.5,11.0,0,B,before test
1018.9,6.0,1,A,before test
946.6,9.0,0,B,before test
1071.0,9.0,0,B,before test
1034.6,5.0,0,B,before test
1037.7,9.0,0,A,before test
928.6,12.0,0,B,before test
947.8,7.0,0,B,before test
1003.5,16.0,0,B,before test
1041.8,11.0,0,A,before test
995.6,7.0,0,A,before test
989.2,12.0,0,A,before test
1019.3,11.0,0,B,before test
948.7,16.0,0,B,before test
1021.2,5.0,0,B,before test
915.2,8.0,0,B,before test
1018.1,10.0,0,A,before test
1032.0,7.0,0,A,before test
987.0,13.0,0,A,before test
983.1,8.0,0,A,before test
944.6,10.0,0,B,before test
1023.8,8.0,0,B,before test
994.1,7.0,0,B,before test
1003.4,5.0,0,B,before test
972.5,9.0,0,A,before test
1007.7,6.0,0,A,before test
946.6,9.0,0,A,before test
961.7,11.0,0,B,before test
957.8,10.0,0,A,before test
958.5,7.0,0,A,before test
1018.1,6.0,0,B,before test
974.2,12.0,1,A,before test
1050.9,8.0,0,A,before test
1072.4,7.0,0,A,before test
1020.7,14.0,0,A,before test
865.4,2.0,0,B,before test
1022.7,8.0,0,B,before test
987.4,7.0,0,A,before test
987.8,9.0,0,A,before test
990.4,8.0,0,A,before test
975.4,9.0,0,A,before test
978.1,12.0,0,A,before test
978.4,11.0,1,B,before test
1000.2,6.0,0,B,before test
1011.6,11.0,1,B,before test
951.2,16.0,1,B,before test
1084.0,7.0,1,A,before test
1004.9,8.0,0,A,before test
1026.7,6.0,0,A,before test
1058.6,7.0,0,B,before test
988.0,5.0,1,B,before test
952.5,8.0,0,A,before test
1092.7,7.0,0,B,before test
1040.7,7.0,0,B,before test
1011.6,12.0,0,A,before test
933.2,6.0,0,A,before test
981.9,10.0,0,B,before test
1004.8,9.0,0,B,before test
990.8,10.0,1,B,before test
1041.9,9.0,1,A,before test
1000.0,7.0,1,A,before test
1042.3,8.0,0,A,before test
959.5,10.0,0,B,before test
1024.9,10.0,0,A,before test
1077.2,9.0,0,B,before test
970.9,6.0,0,B,before test
995.5,4.0,0,B,before test
1066.3,10.0,1,A,before test
996.0,8.0,0,A,before test
1040.5,10.0,0,A,before test
1003.4,8.0,0,A,before test
987.9,10.0,0,A,before test
950.0,9.0,0,A,before test
1027.4,10.0,0,A,before test
1059.6,7.0,0,A,before test
1092.0,11.0,0,A,before test
1027.2,10.0,0,B,before test
1083.7,8.0,0,B,before test
967.2,13.0,0,A,before test
1054.6,9.0,0,A,before test
1036.4,4.0,0,B,before test
998.9,7.0,0,A,before test
1081.2,8.0,0,B,before test
1042.5,10.0,0,B,before test
929.6,12.0,0,B,before test
991.6,6.0,0,A,before test
971.9,8.0,0,A,before test
928.3,10.0,0,B,before test
970.9,7.0,0,A,before test
1089.1,9.0,0,A,before test
956.3,5.0,0,B,before test
989.7,6.0,0,B,before test
923.8,9.0,0,B,before test
964.9,13.0,0,A,before test
941.1,10.0,1,B,before test
1093.1,6.0,0,B,before test
1030.8,8.0,0,A,before test
988.3,9.0,0,A,before test
1090.2,9.0,0,A,before test
927.1,11.0,0,B,before test
935.1,13.0,0,A,before test
1015.3,12.0,0,B,before test
955.5,10.0,0,B,before test
1049.8,7.0,0,A,before test
968.8,10.0,0,B,before test
1030.2,9.0,0,A,before test
965.7,9.0,0,A,before test
981.0,9.0,0,B,before test
1033.3,7.0,0,A,before test
1029.3,12.0,0,B,before test
1004.3,12.0,0,B,before test
983.6,8.0,0,A,before test
1116.6,8.0,0,B,before test
1009.4,7.0,0,A,in test
1026.0,10.0,0,A,in test
1039.6,9.0,0,B,in test
1002.6,10.0,0,A,in test
1048.2,13.0,0,A,in test
1090.6,11.0,0,A,in test
1000.0,10.0,0,B,in test
983.9,12.0,1,A,in test
1085.6,10.0,0,B,in test
1087.9,10.0,0,B,in test
1028.0,9.0,0,B,in test
1072.1,8.0,0,A,in test
1015.1,10.0,0,B,in test
991.1,10.0,0,B,in test
927.3,12.0,1,A,in test
1060.0,11.0,0,B,in test
1059.2,10.0,0,B,in test
1019.0,10.0,0,A,in test
1069.3,10.0,0,A,in test
991.7,11.0,0,A,in test
982.0,9.0,0,B,in test
970.9,11.0,0,A,in test
1008.7,9.0,0,B,in test
929.3,9.0,0,A,in test
1079.3,9.0,0,A,in test
1080.7,10.0,0,B,in test
1102.9,9.0,0,B,in test
976.1,11.0,1,B,in test
954.8,9.0,0,B,in test
1020.6,7.0,1,A,in test
953.3,9.0,0,A,in test
1013.8,8.0,0,A,in test
1042.3,9.0,0,B,in test
1057.3,11.0,0,A,in test
1080.0,6.0,0,A,in test
977.2,11.0,0,B,in test
1088.0,12.0,0,A,in test
1075.1,9.0,0,B,in test
1021.0,11.0,0,B,in test
904.6,8.0,0,A,in test
915.8,7.0,0,B,in test
985.3,9.0,0,B,in test
910.7,8.0,0,B,in test
1009.8,6.0,0,A,in test
1029.3,9.0,1,B,in test
979.7,10.0,0,B,in test
994.8,9.0,0,A,in test
989.7,11.0,0,A,in test
1034.7,10.0,0,A,in test
970.7,9.0,0,B,in test
1015.5,9.0,0,B,in test
1015.0,9.0,1,B,in test
1013.9,8.0,0,B,in test
937.3,6.0,0,A,in test
1026.2,9.0,0,B,in test
1066.3,11.0,0,A,in test
1046.0,10.0,0,B,in test
1018.9,14.0,0,A,in test
1033.2,13.0,0,A,in test
1066.7,12.0,0,A,in test
1021.0,10.0,0,A,in test
1043.7,12.0,1,A,in test
994.9,6.0,0,A,in test
990.2,12.0,0,B,in test
1110.4,10.0,0,B,in test
1038.5,10.0,0,B,in test
952.2,11.0,0,A,in test
975.3,11.0,0,B,in test
1012.3,8.0,1,B,in test
945.5,10.0,0,B,in test
900.2,8.0,0,A,in test
1034.6,10.0,0,B,in test
1050.6,10.0,0,B,in test
995.9,12.0,0,A,in test
1067.1,9.0,0,B,in test
985.5,10.0,1,B,in test
1061.9,10.0,1,A,in test
1012.0,10.0,0,B,in test
982.3,12.0,1,B,in test
948.1,19.0,0,B,in test
983.8,10.0,0,B,in test
960.3,11.0,0,A,in test
887.1,9.0,1,B,in test
950.0,10.0,0,A,in test
1003.4,11.0,0,A,in test
973.5,10.0,0,A,in test
962.5,11.0,0,B,in test
1055.9,11.0,1,B,in test
1062.2,10.0,0,A,in test
1079.6,11.0,0,B,in test
893.4,13.0,0,A,in test
1001.8,8.0,0,A,in test
992.6,10.0,0,B,in test
1077.7,10.0,0,B,in test
976.9,9.0,0,B,in test
1102.1,8.0,0,A,in test
977.8,10.0,0,B,in test
1047.0,10.0,1,B,in test
913.0,11.0,1,B,in test
1010.9,10.0,0,B,in test
1026.1,10.0,0,A,in test
947.1,10.0,1,B,in test
1018.4,10.0,0,B,in test
1035.6,10.0,0,A,in test
934.2,11.0,0,B,in test
1023.6,9.0,0,B,in test
1023.8,11.0,0,B,in test
1024.7,13.0,0,A,in test
966.3,9.0,0,A,in test
973.6,9.0,1,B,in test
1051.9,10.0,0,A,in test
1016.6,9.0,0,B,in test
1045.4,9.0,0,B,in test
928.3,10.0,0,A,in test
1020.7,9.0,1,B,in test
959.4,11.0,0,B,in test
955.4,10.0,0,B,in test
1010.4,10.0,1,B,in test
1087.8,12.0,0,A,in test
900.0,7.0,1,B,in test
970.9,12.0,0,B,in test
993.0,8.0,0,B,in test
1084.1,11.0,0,A,in test
1007.3,10.0,0,B,in test
969.7,11.0,0,B,in test
1004.7,9.0,0,B,in test
1049.5,10.0,1,B,in test
949.7,9.0,0,A,in test
1023.1,9.0,0,A,in test
1002.4,12.0,0,B,in test
979.5,9.0,1,B,in test
866.6,8.0,0,B,in test
961.5,8.0,0,B,in test
945.0,10.0,0,B,in test
1079.1,7.0,0,A,in test
1131.3,10.0,0,B,in test
1032.7,12.0,0,A,in test
856.5,10.0,1,B,in test
945.2,8.0,0,A,in test
989.7,8.0,1,B,in test
995.8,9.0,0,B,in test
923.5,11.0,0,B,in test
989.5,11.0,1,B,in test
1081.4,11.0,0,A,in test
1037.0,10.0,0,B,in test
1046.0,9.0,0,B,in test
980.3,12.0,1,A,in test
996.6,10.0,0,B,in test
1053.8,10.0,0,A,in test
907.2,10.0,0,B,in test
985.0,11.0,0,A,in test
995.3,10.0,0,A,in test
1046.3,9.0,0,A,in test
947.2,12.0,1,B,in test
953.8,10.0,1,A,in test
944.8,10.0,1,B,in test
1015.2,9.0,1,B,in test
961.7,11.0,0,A,in test
1091.3,10.0,0,A,in test
1027.3,10.0,0,A,in test
971.0,9.0,0,A,in test
981.0,10.0,0,A,in test
914.3,11.0,0,B,in test
1001.3,9.0,0,B,in test
1034.1,8.0,0,A,in test
950.0,9.0,0,B,in test
1022.9,11.0,0,A,in test
978.7,9.0,0,B,in test
974.1,10.0,0,B,in test
1013.0,11.0,0,A,in test
1033.7,10.0,1,B,in test
912.4,10.0,0,B,in test
1021.6,10.0,0,A,in test
1073.7,8.0,0,A,in test
1038.3,12.0,0,A,in test
978.0,12.0,0,A,in test
919.3,11.0,0,B,in test
1066.1,10.0,1,B,in test
1072.3,10.0,0,B,in test
964.4,11.0,1,A,in test
1041.0,8.0,0,A,in test
993.0,12.0,0,A,in test
997.4,11.0,0,B,in test
1031.5,11.0,0,B,in test
1034.9,7.0,1,A,in test
1061.2,9.0,0,A,in test
1026.3,8.0,0,A,in test
1043.7,7.0,1,A,in test
1046.6,12.0,0,A,in test
1049.9,9.0,0,A,in test
992.3,10.0,0,B,in test
1038.2,11.0,0,A,in test
1035.5,10.0,0,A,in test
985.8,12.0,0,A,in test
1033.8,10.0,0,B,in test
955.8,9.0,0,A,in test
967.9,10.0,0,A,in test
1029.2,7.0,1,A,in test
1030.1,14.0,0,A,in test
1045.0,11.0,0,A,in test
978.9,10.0,0,A,in test
951.0,9.0,0,B,in test
1058.4,10.0,0,B,in test
955.7,12.0,0,A,in test
997.3,11.0,0,A,in test
1041.7,10.0,1,B,in test
934.2,10.0,0,A,in test
1074.8,11.0,0,B,in test
1018.2,11.0,0,B,in test
1027.0,9.0,0,A,in test
1094.8,10.0,0,A,in test
1057.3,8.0,0,A,in test
1014.5,9.0,0,A,in test
953.8,10.0,0,B,in test
982.4,9.0,0,B,in test
985.3,9.0,0,B,in test
1073.2,11.0,0,A,in test
984.9,9.0,0,A,in test
1050.1,10.0,0,B,in test
1062.1,14.0,0,A,in test
891.8,11.0,0,B,in test
1027.7,9.0,0,B,in test
1038.8,10.0,0,A,in test
958.1,10.0,0,A,in test
977.1,10.0,0,B,in test
942.5,13.0,0,B,in test
1011.9,9.0,0,A,in test
946.9,11.0,0,B,in test
927.8,9.0,0,B,in test
919.5,11.0,0,B,in test
919.3,9.0,0,B,in test
1044.5,12.0,0,A,in test
1012.1,11.0,0,A,in test
959.0,9.0,1,B,in test
927.4,10.0,0,B,in test
1040.7,7.0,0,A,in test
958.5,12.0,0,B,in test
1072.5,12.0,0,A,in test
1017.7,10.0,0,B,in test
1000.2,8.0,1,A,in test
1038.7,8.0,0,A,in test
950.9,12.0,0,A,in test
936.1,10.0,0,A,in test
1004.2,12.0,0,B,in test
1026.1,11.0,1,B,in test
974.9,12.0,0,A,in test
973.2,6.0,0,A,in test
1049.3,9.0,1,B,in test
1014.3,11.0,0,B,in test
942.1,11.0,0,B,in test
984.4,11.0,0,A,in test
969.2,10.0,0,A,in test
1021.3,11.0,0,A,in test
1002.7,12.0,0,B,in test
929.6,10.0,0,B,in test
1012.1,13.0,0,A,in test
927.2,9.0,0,A,in test
1019.8,10.0,0,B,in test
1005.9,8.0,1,B,in test
902.9,11.0,0,B,in test
970.3,9.0,0,A,in test
993.9,12.0,0,B,in test
1010.0,12.0,0,A,in test
1038.5,10.0,0,A,in test
1078.2,8.0,0,A,in test
1017.3,6.0,0,A,in test
981.5,12.0,0,A,in test
1009.9,12.0,0,A,in test
933.8,10.0,1,A,in test
1125.8,8.0,0,B,in test
990.3,10.0,1,B,in test
1033.3,10.0,0,B,in test
979.3,12.0,0,B,in test
931.3,11.0,0,B,in test
993.5,11.0,0,A,in test
1071.7,8.0,0,A,in test
989.4,10.0,0,A,in test
997.3,8.0,0,A,in test
1028.6,12.0,0,A,in test
951.3,6.0,0,A,in test
1016.5,11.0,0,B,in test
1033.4,13.0,0,A,in test
908.5,8.0,0,A,in test
1090.5,10.0,0,A,in test
917.5,9.0,1,B,in test
938.5,11.0,0,B,in test
976.9,10.0,1,B,in test
1036.5,9.0,0,B,in test
984.2,8.0,0,A,in test
892.2,10.0,1,B,in test
1010.4,8.0,0,B,in test
1013.8,9.0,1,B,in test
995.6,11.0,0,B,in test
968.7,10.0,0,B,in test
945.0,8.0,0,B,in test
1031.0,10.0,0,A,in test
1008.0,9.0,0,A,in test
976.1,8.0,0,A,in test
1001.3,8.0,0,A,in test
955.9,10.0,1,B,in test
915.4,10.0,0,A,in test
1079.6,10.0,0,A,in test
1015.0,11.0,0,B,in test
1021.0,8.0,0,B,in test
1069.5,8.0,0,B,in test
1046.3,10.0,0,B,in test
1003.8,7.0,0,A,in test
929.4,13.0,0,A,in test
1000.1,11.0,1,A,in test
966.5,8.0,0,B,in test
997.2,7.0,0,A,in test
986.8,12.0,0,A,in test
985.8,8.0,0,B,in test
993.1,7.0,0,A,in test
947.2,11.0,1,A,in test
1056.8,8.0,0,B,in test
984.7,10.0,0,A,in test
1008.9,7.0,0,A,in test
970.0,10.0,0,A,in test
910.8,11.0,0,B,in test
1080.4,9.0,0,A,in test
954.1,12.0,0,A,in test
1007.2,6.0,0,A,in test
983.9,10.0,0,A,in test
957.6,8.0,0,B,in test
1082.5,10.0,0,B,in test
1024.4,10.0,0,B,in test
988.3,9.0,0,B,in test
968.2,13.0,0,A,in test
973.0,12.0,0,B,in test
1024.5,7.0,1,B,in test
1020.0,9.0,0,B,in test
1073.7,11.0,0,B,in test
907.5,11.0,0,B,in test
1085.9,11.0,0,B,in test
1064.4,12.0,0,A,in test
925.9,11.0,0,A,in test
992.3,9.0,0,A,in test
1009.6,14.0,0,A,in test
912.2,8.0,0,B,in test
1027.8,9.0,0,A,in test
1073.9,10.0,0,B,in test
941.7,11.0,0,B,in test
994.7,12.0,1,A,in test
1041.0,10.0,0,A,in test
1073.9,11.0,1,A,in test
1021.2,10.0,0,B,in test
1048.3,9.0,0,A,in test
970.7,10.0,0,B,in test
949.6,11.0,1,A,in test
928.4,7.0,0,A,in test
937.2,9.0,0,B,in test
965.0,7.0,0,A,in test
990.4,10.0,0,A,in test
1023.3,10.0,0,A,in test
1011.7,9.0,1,B,in test
1156.7,11.0,1,B,in test
1032.0,12.0,0,A,in test
945.2,7.0,0,A,in test
938.5,11.0,0,A,in test
985.5,10.0,0,B,in test
1047.6,9.0,0,A,in test
962.8,4.0,0,A,in test
1005.0,7.0,0,B,in test
1036.7,8.0,0,A,in test
977.1,8.0,0,A,in test
966.8,7.0,0,A,in test
1052.8,9.0,1,A,in test
936.7,13.0,0,A,in test
1008.1,7.0,1,A,in test
1099.4,10.0,0,B,in test
1005.0,9.0,0,A,in test
945.5,9.0,0,B,in test
1005.0,10.0,0,B,in test
978.1,12.0,0,A,in test
1085.7,8.0,0,A,in test
1030.5,9.0,1,A,in test
1054.6,9.0,1,B,in test
961.6,9.0,0,B,in test
947.8,11.0,0,A,in test
995.4,9.0,1,A,in test
1001.4,11.0,0,B,in test
1011.6,8.0,0,A,in test
1020.0,11.0,1,B,in test
966.9,9.0,0,A,in test
965.5,9.0,0,B,in test
895.0,10.0,0,B,in test
1001.8,9.0,0,B,in test
1011.0,10.0,0,A,in test
1006.1,10.0,0,B,in test
934.5,9.0,0,A,in test
997.8,10.0,0,B,in test
1027.3,9.0,0,A,in test
1020.4,9.0,0,B,in test
1019.2,12.0,0,B,in test
983.9,11.0,0,B,in test
964.4,9.0,0,B,in test
981.7,12.0,0,A,in test
1024.5,9.0,0,A,in test
1026.7,11.0,0,B,in test
951.7,9.0,0,A,in test
994.8,11.0,0,B,in test
1033.8,11.0,1,B,in test
949.7,11.0,1,A,in test
1060.2,12.0,0,A,in test
979.1,10.0,0,B,in test
1022.7,10.0,0,B,in test
953.0,11.0,0,A,in test
989.2,6.0,0,A,in test
1060.7,8.0,0,A,in test
1105.7,12.0,0,A,in test
1035.2,11.0,1,A,in test
997.7,11.0,0,A,in test
934.2,11.0,0,A,in test
1048.4,10.0,1,A,in test
1074.5,11.0,1,A,in test
1025.6,9.0,0,A,in test
1026.3,10.0,1,A,in test
1022.7,10.0,0,B,in test
924.2,10.0,0,B,in test
1004.1,8.0,0,A,in test
971.1,10.0,0,B,in test
1008.9,9.0,0,B,in test
1029.3,11.0,0,A,in test
956.8,10.0,0,A,in test
1021.2,9.0,0,B,in test
947.9,7.0,0,B,in test
1006.6,8.0,0,A,in test
1039.6,11.0,0,B,in test
978.8,11.0,0,B,in test
970.6,11.0,0,A,in test
992.0,11.0,0,B,in test
988.8,9.0,0,B,in test
1086.6,9.0,0,B,in test
976.0,10.0,0,B,in test
885.7,10.0,0,B,in test
948.8,12.0,0,A,in test
983.5,10.0,0,B,in test
1105.8,8.0,0,B,in test
1008.8,11.0,0,B,in test
1006.3,11.0,0,A,in test
1018.5,8.0,0,A,in test
978.4,12.0,1,A,in test
949.0,11.0,0,B,in test
1040.4,9.0,1,A,in test
1006.2,7.0,1,A,in test
855.4,10.0,0,B,in test
1004.7,11.0,1,B,in test
1021.8,10.0,0,B,in test
1038.3,9.0,0,B,in test
959.9,8.0,0,A,in test
955.3,11.0,0,B,in test
942.8,8.0,0,A,in test
1009.8,10.0,0,B,in test
1009.1,7.0,0,A,in test
1075.9,8.0,0,A,in test
989.2,8.0,0,A,in test
1033.1,12.0,1,A,in test
1039.6,10.0,0,B,in test
959.3,8.0,0,A,in test
1053.9,10.0,0,B,in test
1040.5,8.0,1,A,in test
1078.6,9.0,1,A,in test
948.0,9.0,0,B,in test
975.7,10.0,0,B,in test
1014.6,10.0,0,B,in test
1039.3,10.0,0,A,in test
915.5,9.0,0,A,in test
1046.0,10.0,0,B,in test
1074.3,10.0,1,B,in test
898.2,11.0,0,B,in test
1001.0,10.0,0,B,in test
937.5,7.0,0,A,in test
992.9,13.0,0,A,in test
996.6,11.0,0,A,in test
972.8,10.0,0,B,in test
969.2,10.0,1,B,in test
1097.4,11.0,0,A,in test
1033.3,10.0,0,B,in test
1008.8,6.0,0,A,in test
1062.5,12.0,0,A,in test
1122.9,9.0,0,B,in test
1047.9,9.0,0,A,in test
1023.4,9.0,0,B,in test
1096.7,10.0,1,A,in test
1026.4,11.0,0,A,in test
1001.0,5.0,0,A,in test
1009.5,9.0,0,B,in test
967.3,11.0,0,A,in test
1032.9,12.0,0,A,in test
1010.9,7.0,0,A,in test
1060.3,8.0,0,A,in test
1018.1,7.0,0,A,in test
1015.2,9.0,0,B,in test
1038.5,10.0,0,B,in test
970.4,7.0,0,A,in test
1044.0,9.0,0,A,in test
969.1,12.0,1,A,in test
963.8,9.0,0,B,in test
1137.8,9.0,0,A,in test
972.8,9.0,0,B,in test
1033.3,10.0,0,B,in test
1014.6,9.0,0,B,in test
903.8,9.0,0,B,in test
956.6,12.0,0,A,in test
1030.9,10.0,0,B,in test
999.9,10.0,0,B,in test
963.1,10.0,0,B,in test
942.0,15.0,0,A,in test
957.3,10.0,1,A,in test
1009.4,10.0,0,A,in test
926.9,10.0,0,B,in test
1006.0,10.0,0,B,in test
962.9,11.0,0,B,in test
1048.1,12.0,0,A,in test
893.3,8.0,0,B,in test
997.0,11.0,0,B,in test
1060.6,12.0,0,A,in test
1004.4,11.0,0,A,in test
982.9,12.0,1,B,in test
977.4,10.0,1,B,in test
983.1,8.0,0,A,in test
971.4,9.0,0,A,in test
1036.8,11.0,0,B,in test
980.1,7.0,0,B,in test
1107.1,10.0,1,A,in test
996.9,9.0,0,B,in test
883.6,9.0,0,A,in test
1063.4,13.0,0,A,in test
969.9,10.0,1,B,in test
1000.0,9.0,0,A,in test
1051.6,13.0,0,B,in test
1051.3,9.0,0,B,in test
984.9,6.0,0,A,in test
1039.6,8.0,0,A,in test
927.5,11.0,0,A,in test
1019.9,11.0,0,B,in test
1029.1,9.0,0,A,in test
1041.5,11.0,0,B,in test
990.3,10.0,0,B,in test
936.8,10.0,1,B,in test
1088.3,11.0,0,A,in test
1016.9,9.0,0,A,in test
944.1,8.0,0,A,in test
892.5,10.0,1,B,in test
1033.8,9.0,1,B,in test
917.6,9.0,1,B,in test
1015.9,14.0,1,A,in test
986.3,9.0,0,B,in test
976.9,10.0,0,A,in test
1024.1,9.0,0,B,in test
907.7,10.0,0,A,in test
1026.4,12.0,0,A,in test
1056.3,11.0,1,A,in test
993.6,11.0,0,A,in test
1004.3,11.0,0,B,in test
946.0,11.0,1,B,in test
978.7,8.0,0,B,in test
1029.0,8.0,0,B,in test
1020.6,12.0,0,A,in test
971.8,11.0,0,A,in test
908.9,10.0,0,A,in test
959.2,10.0,1,B,in test
983.1,8.0,0,A,in test
964.8,11.0,0,B,in test
948.6,10.0,0,B,in test
1108.3,7.0,0,A,in test
1024.0,10.0,1,A,in test
958.8,12.0,0,B,in test
1009.3,7.0,0,A,in test
931.8,14.0,0,A,in test
1060.7,10.0,0,B,in test
973.1,10.0,0,B,in test
1030.2,10.0,0,B,in test
1100.9,3.0,0,A,in test
1014.2,9.0,0,B,in test
965.5,14.0,1,A,in test
982.0,9.0,0,B,in test
1071.6,9.0,0,B,in test
971.0,9.0,1,A,in test
1024.7,12.0,0,A,in test
927.8,9.0,0,A,in test
1017.0,10.0,0,B,in test
945.2,10.0,1,B,in test
1027.9,13.0,1,A,in test
1015.5,10.0,0,B,in test
1017.2,11.0,0,B,in test
962.6,8.0,0,B,in test
1056.8,7.0,0,B,in test
984.5,13.0,0,A,in test
1062.6,11.0,0,B,in test
1006.3,11.0,0,A,in test
889.6,9.0,1,B,in test
957.3,8.0,0,A,in test
946.7,11.0,0,B,in test
948.4,5.0,0,A,in test
913.3,9.0,0,B,in test
1060.9,9.0,0,A,in test
1014.0,8.0,1,A,in test
1016.5,9.0,0,A,in test
1041.7,8.0,0,A,in test
913.3,10.0,0,A,in test
1029.2,10.0,0,B,in test
967.6,9.0,0,A,in test
982.1,8.0,1,A,in test
963.4,8.0,0,B,in test
950.9,8.0,0,A,in test
969.3,11.0,0,B,in test
955.6,9.0,1,B,in test
967.9,10.0,0,B,in test
1043.0,11.0,0,A,in test
1008.8,8.0,0,A,in test
1014.3,12.0,0,A,in test
1020.6,6.0,1,B,in test
983.5,10.0,0,B,in test
941.8,10.0,0,B,in test
960.4,10.0,1,A,in test
886.1,10.0,0,A,in test
962.3,9.0,0,B,in test
999.3,10.0,0,B,in test
1026.2,11.0,0,A,in test
1018.8,7.0,0,A,in test
1011.6,13.0,0,A,in test
940.4,8.0,0,A,in test
992.9,8.0,1,A,in test
1020.9,9.0,0,B,in test
983.4,10.0,0,B,in test
1048.6,12.0,0,B,in test
1008.3,9.0,0,A,in test
1101.1,7.0,0,A,in test
948.1,7.0,0,A,in test
1075.4,9.0,0,A,in test
999.3,8.0,0,B,in test
1087.2,9.0,0,B,in test
1001.5,13.0,0,A,in test
1013.1,11.0,0,A,in test
989.1,9.0,1,B,in test
1020.7,10.0,0,B,in test
942.9,10.0,0,B,in test
984.0,7.0,0,A,in test
1067.4,11.0,0,B,in test
980.8,10.0,0,B,in test
995.6,9.0,0,A,in test
988.0,12.0,0,B,in test
993.7,9.0,0,A,in test
956.3,9.0,0,B,in test
958.6,10.0,0,B,in test
928.3,11.0,0,B,in test
946.2,12.0,0,A,in test
853.0,9.0,0,A,in test
1123.0,10.0,1,B,in test
965.1,11.0,0,B,in test
944.0,11.0,0,B,in test
1015.6,15.0,0,A,in test
1082.3,12.0,1,A,in test
986.5,9.0,0,A,in test
1028.5,11.0,1,A,in test
1057.4,11.0,0,A,in test
1035.3,9.0,0,A,in test
1008.7,13.0,0,A,in test
976.0,11.0,0,A,in test
1033.1,9.0,1,A,in test
1033.6,9.0,0,A,in test
1088.6,11.0,1,B,in test
1011.4,9.0,0,B,in test
1011.0,10.0,0,B,in test
967.9,9.0,1,B,in test
1013.8,8.0,0,B,in test
1035.8,11.0,0,B,in test
1004.7,9.0,1,A,in test
1025.3,13.0,0,A,in test
1035.2,10.0,0,A,in test
1044.0,11.0,0,A,in test
953.4,10.0,0,B,in test
1072.2,8.0,0,B,in test
952.4,9.0,0,B,in test
991.2,11.0,1,A,in test
989.6,10.0,0,B,in test
1019.2,6.0,0,A,in test
1005.8,11.0,1,B,in test
1000.1,10.0,1,B,in test
1092.4,8.0,0,A,in test
1073.7,11.0,0,B,in test
1029.4,7.0,0,A,in test
1027.5,10.0,0,B,in test
1025.0,7.0,0,A,in test
1009.9,11.0,0,A,in test
1015.5,11.0,1,B,in test
999.4,10.0,0,B,in test
1074.3,10.0,0,B,in test
997.2,9.0,0,B,in test
1080.7,10.0,0,B,in test
1000.2,11.0,0,B,in test
1017.4,10.0,0,A,in test
