party_rk,purchase_sum,russian_region_nm,russian_region_cd,timediff_to_msk_hour_cnt,russian_federal_district_cd
358082185,2318.37,Калужская область,040,0,001
167913093,212467.41822,Калужская область,040,0,001
332054608,28504.89,Калужская область,040,0,001
207662360,14611.53,Новгородская область,053,0,002
290327399,13900.28,Забайкальский край,075,6,008
305795545,11217.53,Калужская область,040,0,001
363417035,899.0,Забайкальский край,075,6,008
1199997,27122.75,Забайкальский край,075,6,008
332933484,3825.08,Новгородская область,053,0,002
259354139,86228.49,Калужская область,040,0,001
277377940,25931.0,Калужская область,040,0,001
332348876,28724.0,Калужская область,040,0,001
320877310,10390.38,Новгородская область,053,0,002
154225755,31738.98,Новгородская область,053,0,002
365308231,23942.93,Калужская область,040,0,001
213826828,92126.34,Новгородская область,053,0,002
230338960,319967.3,Калужская область,040,0,001
140806868,1073.58,Новгородская область,053,0,002
213854168,314686.6,Калужская область,040,0,001
284042978,81887.03,Забайкальский край,075,6,008
345904292,8211.0,Забайкальский край,075,6,008
300450331,41033.73,Калужская область,040,0,001
268032457,393831.17,Новгородская область,053,0,002
213000934,20163.45,Забайкальский край,075,6,008
295251696,12722.0,Забайкальский край,075,6,008
326019263,69454.62,Калужская область,040,0,001
333756906,440000.0,Калужская область,040,0,001
151600995,33516.92,Новгородская область,053,0,002
330620113,11358.48,Забайкальский край,075,6,008
149915675,122274.01,Калужская область,040,0,001
214939370,15433.61,Новгородская область,053,0,002
285445677,300.0,Забайкальский край,075,6,008
297198465,4818.55,Калужская область,040,0,001
130744820,258575.35,Калужская область,040,0,001
333699400,10568.62,Забайкальский край,075,6,008
212105229,4898.0,Калужская область,040,0,001
133683024,87201.81,Забайкальский край,075,6,008
146220333,14060.79,Калужская область,040,0,001
278272625,26650.0,Забайкальский край,075,6,008
372903141,71409.18,Забайкальский край,075,6,008
323515640,40988.0,Новгородская область,053,0,002
278125056,24166.54,Новгородская область,053,0,002
244021319,54853.36,Калужская область,040,0,001
130718443,16612.0,Забайкальский край,075,6,008
325402109,82994.29,Забайкальский край,075,6,008
273849460,206032.09,Калужская область,040,0,001
287212085,419245.0,Калужская область,040,0,001
132228104,151548.8,Забайкальский край,075,6,008
165048935,402344.23,Забайкальский край,075,6,008
295682706,33439.15,Новгородская область,053,0,002
130077736,15302.38,Калужская область,040,0,001
145632455,392055.08,Новгородская область,053,0,002
254523154,199089.32,Новгородская область,053,0,002
311621894,585000.0,Калужская область,040,0,001
269305944,73180.52,Калужская область,040,0,001
161795162,56339.62,Калужская область,040,0,001
359600478,19990.0,Новгородская область,053,0,002
274454208,17557.01,Калужская область,040,0,001
285436749,21714.0,Забайкальский край,075,6,008
348230926,6200.7,Новгородская область,053,0,002
223393373,1339.7,Калужская область,040,0,001
257051695,12378.29,Забайкальский край,075,6,008
216879376,114444.42,Новгородская область,053,0,002
341175005,60959.96,Новгородская область,053,0,002
257029549,154103.41,Забайкальский край,075,6,008
308084541,31901.33,Калужская область,040,0,001
70929289,192934.1,Забайкальский край,075,6,008
283957061,7920.78,Калужская область,040,0,001
335950870,32120.0,Забайкальский край,075,6,008
356329837,6088.89,Новгородская область,053,0,002
321840841,770.0,Забайкальский край,075,6,008
242957895,31255.97,Калужская область,040,0,001
254175850,31525.0,Забайкальский край,075,6,008
163816724,2902.8,Новгородская область,053,0,002
262826726,66477.36,Забайкальский край,075,6,008
259982164,228372.55,Новгородская область,053,0,002
335068140,440384.35,Калужская область,040,0,001
238440935,19487.45,Забайкальский край,075,6,008
372666229,12450.1,Забайкальский край,075,6,008
300060046,10304.67,Забайкальский край,075,6,008
237638623,251127.67,Ленинградская область,047,0,002
322753555,36716.6,Тюменская область,072,2,006
320329450,6793.0,Тюменская область,072,2,006
305981082,37999.34,Новосибирская область,054,4,007
308613912,1802336.88,Новосибирская область,054,4,007
107543915,81442.71,Ленинградская область,047,0,002
310212701,10015.63,Тюменская область,072,2,006
322501378,32140.8,Тюменская область,072,2,006
223829829,109287.49,Новосибирская область,054,4,007
302249908,76091.52,Новосибирская область,054,4,007
366299756,1631.12,Новосибирская область,054,4,007
223558621,86359.24,Новосибирская область,054,4,007
292307352,743103.53,Новосибирская область,054,4,007
347406690,226564.13,Новосибирская область,054,4,007
263324438,50507.3,Новосибирская область,054,4,007
320909200,28481.96,Тюменская область,072,2,006
304764251,44444.0,Новосибирская область,054,4,007
330886036,19447.59,Новосибирская область,054,4,007
216157068,98439.58,Тюменская область,072,2,006
292363626,9146.31,Новосибирская область,054,4,007
320253343,3024.0,Ленинградская область,047,0,002
140492681,413127.09,Новосибирская область,054,4,007
349894211,28890.89,Новосибирская область,054,4,007
371811249,9499.0,Новосибирская область,054,4,007
345927933,3669.45,Тюменская область,072,2,006
150478549,426964.05,Новосибирская область,054,4,007
290891073,65238.11,Тюменская область,072,2,006
230218749,5445.59,Ленинградская область,047,0,002
326552349,36799.08,Новосибирская область,054,4,007
294594436,310270.99,Тюменская область,072,2,006
324040856,46651.65,Новосибирская область,054,4,007
373182529,1103.0,Новосибирская область,054,4,007
77372296,205425.87,Новосибирская область,054,4,007
163933616,67215.01,Ленинградская область,047,0,002
271166393,14983.0,Тюменская область,072,2,006
278687544,52443.0,Новосибирская область,054,4,007
299716930,118222.19,Тюменская область,072,2,006
276427408,287332.14,Новосибирская область,054,4,007
334767664,10670.22,Тюменская область,072,2,006
137689689,52771.07,Новосибирская область,054,4,007
343475015,79187.24,Новосибирская область,054,4,007
373463781,10924.0,Ленинградская область,047,0,002
260625976,39856.12,Новосибирская область,054,4,007
253986399,97480.35,Новосибирская область,054,4,007
314380336,5959.05,Новосибирская область,054,4,007
243475630,148904.55,Ленинградская область,047,0,002
339292294,41262.0,Новосибирская область,054,4,007
114842604,444068.83,Новосибирская область,054,4,007
135901677,160644.01,Новосибирская область,054,4,007
260650498,111127.2,Ленинградская область,047,0,002
119647659,32998.3,Тюменская область,072,2,006
152853101,1164203.5636,Новосибирская область,054,4,007
256533651,65842.99,Новосибирская область,054,4,007
253981826,91668.78,Тюменская область,072,2,006
369690691,299458.8494,Ленинградская область,047,0,002
357498860,9361.05,Новосибирская область,054,4,007
286313936,302784.45,Ленинградская область,047,0,002
293414978,221493.96,Тюменская область,072,2,006
129769187,1881.63,Ленинградская область,047,0,002
250865206,87873.17,Новосибирская область,054,4,007
293661332,14730.0,Ленинградская область,047,0,002
212461298,1014789.95,Новосибирская область,054,4,007
284194945,28791.0,Ленинградская область,047,0,002
2479352,175745.81,Тюменская область,072,2,006
323482671,11957.08,Новосибирская область,054,4,007
367939668,17797.0,Новосибирская область,054,4,007
230327631,138908.3,Новосибирская область,054,4,007
164074167,3270.61,Новосибирская область,054,4,007
366327413,3591.77,Ленинградская область,047,0,002
161832151,543859.57,Тюменская область,072,2,006
267468776,110749.98,Новосибирская область,054,4,007
281608770,12291.91,Новосибирская область,054,4,007
217872513,58270.37,Новосибирская область,054,4,007
141412492,113123.45,Новосибирская область,054,4,007
355631523,85111.42,Тюменская область,072,2,006
292044085,9990.0,Тюменская область,072,2,006
129179076,596525.82,Новосибирская область,054,4,007
206678873,51192.82,Новосибирская область,054,4,007
334778675,59518.0,Ленинградская область,047,0,002
302721758,99397.82,Тюменская область,072,2,006
208535936,482445.28,Ленинградская область,047,0,002
275166110,450382.34,Ленинградская область,047,0,002
257893294,79073.89,Новосибирская область,054,4,007
145632455,392055.08,Ленинградская область,047,0,002
318989053,25239.0,Ленинградская область,047,0,002
243280939,146540.44,Новосибирская область,054,4,007
257150067,285655.11,Тюменская область,072,2,006
349645834,25800.0,Ленинградская область,047,0,002
257063185,421.39,Ленинградская область,047,0,002
342080734,281550.98,Ленинградская область,047,0,002
118710740,579.8,Новосибирская область,054,4,007
314572605,14720.0,Тюменская область,072,2,006
286746452,97751.75,Ленинградская область,047,0,002
252006529,25041.12,Новосибирская область,054,4,007
137012886,72554.88,Ленинградская область,047,0,002
250485280,65325.56,Тюменская область,072,2,006
148880240,9905.34,Новосибирская область,054,4,007
338162150,8592.73,Тюменская область,072,2,006
306150097,107226.02,Новосибирская область,054,4,007
350157860,7244.0,Новосибирская область,054,4,007
123034734,29000.0,Тюменская область,072,2,006
146491230,563587.91883,Новосибирская область,054,4,007
372837973,1.0,Новосибирская область,054,4,007
218787604,61717.04,Новосибирская область,054,4,007
139031621,82612.02,Ленинградская область,047,0,002
331424609,380044.14,Тюменская область,072,2,006
316692479,106371.02,Новосибирская область,054,4,007
238865769,72959.48,Новосибирская область,054,4,007
272990490,176575.74,Новосибирская область,054,4,007
307499441,13633.75,Ленинградская область,047,0,002
121467737,45479.44,Ленинградская область,047,0,002
355320392,5797.92,Ленинградская область,047,0,002
266130593,433.82,Ленинградская область,047,0,002
261457980,9358.47,Ленинградская область,047,0,002
326987990,192501.33,Тюменская область,072,2,006
310546642,8062.36,Тюменская область,072,2,006
266599795,144638.63,Новосибирская область,054,4,007
149518555,69281.76,Тюменская область,072,2,006
367990456,6122.38,Ленинградская область,047,0,002
135110024,377127.25,Ленинградская область,047,0,002
657408,427.29,Курская область,046,0,001
156748699,7065.53,Курская область,046,0,001
290148508,20321.0,Курская область,046,0,001
343247905,273798.16,Омская область,055,3,007
130369672,500.0,Омская область,055,3,007
368334043,10403.1,Омская область,055,3,007
349222849,6885.0,Омская область,055,3,007
284158605,396677.75,Курская область,046,0,001
235594306,41651.19,Ульяновская область,073,1,005
262153233,800818.09,Омская область,055,3,007
366523772,15369.0,Ульяновская область,073,1,005
328017749,338.0,Курская область,046,0,001
344661724,14010.97,Омская область,055,3,007
164269913,17367.32,Ульяновская область,073,1,005
249348115,2609.71,Ульяновская область,073,1,005
302741449,240000.7,Омская область,055,3,007
146303458,836814.11,Омская область,055,3,007
280934808,4992.26,Ульяновская область,073,1,005
307646252,28770.96,Омская область,055,3,007
269739300,9919.11,Курская область,046,0,001
278193121,1844.0,Омская область,055,3,007
144632177,52302.97,Ульяновская область,073,1,005
272381203,56098.04,Курская область,046,0,001
334529195,17461.6,Курская область,046,0,001
260973460,16707.64,Курская область,046,0,001
117890378,60735.54,Омская область,055,3,007
139548177,12334.96,Курская область,046,0,001
257273866,69944.9,Курская область,046,0,001
312973196,6135.98,Ульяновская область,073,1,005
266092621,184773.01,Ульяновская область,073,1,005
161690373,80747.71,Омская область,055,3,007
237078062,67414.88,Омская область,055,3,007
289652843,109598.7,Ульяновская область,073,1,005
260475227,2573.47,Омская область,055,3,007
270616802,93945.69,Ульяновская область,073,1,005
1474805,44101.99,Омская область,055,3,007
311405914,21438.4,Ульяновская область,073,1,005
372153843,142471.99,Омская область,055,3,007
160382012,21791.2,Курская область,046,0,001
120294004,1430.04,Омская область,055,3,007
108443075,6492.05,Курская область,046,0,001
274030729,150990.87,Омская область,055,3,007
5263476,74102.3,Омская область,055,3,007
139505011,60951.44,Курская область,046,0,001
215422802,112273.39,Ульяновская область,073,1,005
272363698,1266906.73,Курская область,046,0,001
128441688,168252.69,Ульяновская область,073,1,005
338636396,5313.8,Курская область,046,0,001
275293923,1944.09,Курская область,046,0,001
268561021,42298.93,Ульяновская область,073,1,005
21982171,119078.45,Омская область,055,3,007
232897090,69897.17,Омская область,055,3,007
300864396,9819.26,Курганская область,045,2,006
278886643,57829.25,Томская область,070,4,007
59028569,9362.75,Оренбургская область,056,2,005
129180220,66024.4,Оренбургская область,056,2,005
126980399,15939.57,Томская область,070,4,007
277679519,71695.19,Оренбургская область,056,2,005
3908826,1114482.54,Оренбургская область,056,2,005
150734985,191848.24,Курганская область,045,2,006
54294604,9517.05,Курганская область,045,2,006
265139357,66179.61,Томская область,070,4,007
291036144,7350.8,Курганская область,045,2,006
256468178,56468.91,Томская область,070,4,007
158496136,29611.91,Оренбургская область,056,2,005
370570462,10417.5,Оренбургская область,056,2,005
117598690,58181.65,Оренбургская область,056,2,005
298330805,1226.79,Оренбургская область,056,2,005
168869524,185697.65,Курганская область,045,2,006
272260983,52088.02,Томская область,070,4,007
221547780,11423.9,Курганская область,045,2,006
313135395,15990.0,Курганская область,045,2,006
216006265,5985.15,Оренбургская область,056,2,005
243439694,26508.27,Томская область,070,4,007
32908074,1122195.9,Томская область,070,4,007
304778585,94422.91,Курганская область,045,2,006
131432450,95018.48,Оренбургская область,056,2,005
357246209,13783.0,Курганская область,045,2,006
274127012,56729.0,Оренбургская область,056,2,005
267766382,536534.11,Оренбургская область,056,2,005
239249130,22385.36,Оренбургская область,056,2,005
334061612,9763.5,Курганская область,045,2,006
281367869,1462.72,Курганская область,045,2,006
1764955,28519.2,Оренбургская область,056,2,005
293478379,162860.41,Оренбургская область,056,2,005
240075468,86514.6,Оренбургская область,056,2,005
322777204,109213.1,Томская область,070,4,007
264712354,3711.12,Курганская область,045,2,006
290132952,4589.6,Оренбургская область,056,2,005
213987189,291630.87,Томская область,070,4,007
349875078,7277.0,Курганская область,045,2,006
280737897,64030.0,Томская область,070,4,007
333758282,11952.0,Курганская область,045,2,006
164026467,171978.13716,Оренбургская область,056,2,005
276928129,38159.28,Курганская область,045,2,006
261788550,64056.93,Орловская область,057,0,001
257383008,6510.31,Костромская область,044,0,001
264572446,468775.35,Тульская область,071,0,001
288181585,51565.0,Орловская область,057,0,001
266603787,237111.42,Тульская область,071,0,001
252029643,20844.25,Тульская область,071,0,001
258241401,40155.37,Тульская область,071,0,001
270969353,489.29,Тульская область,071,0,001
122352894,225856.96,Орловская область,057,0,001
157622901,75950.97,Орловская область,057,0,001
320030104,10032.0,Тульская область,071,0,001
370389838,346.0,Костромская область,044,0,001
31781057,97840.41,Орловская область,057,0,001
163746899,73293.36,Орловская область,057,0,001
332328623,11921.61,Орловская область,057,0,001
244316847,419.48,Байконур,099,3,
280561088,162712.87,Ямало-Ненецкий автономный округ,089,2,006
11687812,36887.0,Ямало-Ненецкий автономный округ,089,2,006
243889643,17813.97,Ямало-Ненецкий автономный округ,089,2,006
220735086,223316.54352,Ямало-Ненецкий автономный округ,089,2,006
303287219,97695.37,Ямало-Ненецкий автономный округ,089,2,006
306216207,601695.5,Ямало-Ненецкий автономный округ,089,2,006
206675272,72449.14,Ямало-Ненецкий автономный округ,089,2,006
271520130,380914.52,Ямало-Ненецкий автономный округ,089,2,006
235111177,25988.0,Ямало-Ненецкий автономный округ,089,2,006
336531720,254944.04,Ямало-Ненецкий автономный округ,089,2,006
335679654,143037.22,Ямало-Ненецкий автономный округ,089,2,006
371499458,62982.0,Ямало-Ненецкий автономный округ,089,2,006
112976165,896819.73,Ямало-Ненецкий автономный округ,089,2,006
119636958,22910.61,Ямало-Ненецкий автономный округ,089,2,006
218014813,53752.59,Ямало-Ненецкий автономный округ,089,2,006
150512900,138878.87,Ямало-Ненецкий автономный округ,089,2,006
283027023,139996.24,Ямало-Ненецкий автономный округ,089,2,006
277038582,1380.0,Ямало-Ненецкий автономный округ,089,2,006
312602463,53064.27,Ямало-Ненецкий автономный округ,089,2,006
149639950,566092.23,Ямало-Ненецкий автономный округ,089,2,006
138583551,103649.0,Ямало-Ненецкий автономный округ,089,2,006
293396129,22590.0,Ямало-Ненецкий автономный округ,089,2,006
260424836,7678.91,Ямало-Ненецкий автономный округ,089,2,006
132474762,13311.97,Ямало-Ненецкий автономный округ,089,2,006
221205948,257593.88,Ямало-Ненецкий автономный округ,089,2,006
216170914,1461.6,Ямало-Ненецкий автономный округ,089,2,006
262800446,32199.08,Ямало-Ненецкий автономный округ,089,2,006
244251830,56550.21,Ямало-Ненецкий автономный округ,089,2,006
109406163,142871.28,Ямало-Ненецкий автономный округ,089,2,006
149790629,128240.56,Ямало-Ненецкий автономный округ,089,2,006
150306430,450731.6,Ямало-Ненецкий автономный округ,089,2,006
145088368,13131.45,Ямало-Ненецкий автономный округ,089,2,006
142285742,4007.56,Ямало-Ненецкий автономный округ,089,2,006
142027313,70766.62,Ямало-Ненецкий автономный округ,089,2,006
263150172,5437.03,Ямало-Ненецкий автономный округ,089,2,006
253700200,96705.25,Ямало-Ненецкий автономный округ,089,2,006
131991163,25688.25,Ямало-Ненецкий автономный округ,089,2,006
127023078,1349040.66,Ямало-Ненецкий автономный округ,089,2,006
354037270,46422.0,Ямало-Ненецкий автономный округ,089,2,006
149468304,3750.0,Чукотский автономный округ,087,9,008
221850479,4420.07,Ханты-Мансийский автономный округ,086,2,006
239274354,39630.45,Ханты-Мансийский автономный округ,086,2,006
157083039,1247174.29,Ханты-Мансийский автономный округ,086,2,006
332570027,7980.0,Ханты-Мансийский автономный округ,086,2,006
259458008,118954.94,Ханты-Мансийский автономный округ,086,2,006
312636631,131113.73,Ханты-Мансийский автономный округ,086,2,006
299101512,15025.17,Ханты-Мансийский автономный округ,086,2,006
359500274,22500.0,Ханты-Мансийский автономный округ,086,2,006
242758025,0.68,Ханты-Мансийский автономный округ,086,2,006
321874231,34031.0,Ханты-Мансийский автономный округ,086,2,006
268778089,686174.98,Ханты-Мансийский автономный округ,086,2,006
314584654,174397.73,Ханты-Мансийский автономный округ,086,2,006
76891350,24367.5,Ханты-Мансийский автономный округ,086,2,006
278607769,8305.97,Ханты-Мансийский автономный округ,086,2,006
235615238,4950.0,Ханты-Мансийский автономный округ,086,2,006
153853324,3165.0,Ханты-Мансийский автономный округ,086,2,006
317280703,15291.0,Ханты-Мансийский автономный округ,086,2,006
234530268,18953.05,Ханты-Мансийский автономный округ,086,2,006
145802051,208987.2,Ханты-Мансийский автономный округ,086,2,006
157480954,49404.19,Ханты-Мансийский автономный округ,086,2,006
239263644,100684.83,Ханты-Мансийский автономный округ,086,2,006
129269502,91279.04,Ханты-Мансийский автономный округ,086,2,006
346859508,509.8,Ханты-Мансийский автономный округ,086,2,006
140876948,297675.01,Ханты-Мансийский автономный округ,086,2,006
281033306,8985.46,Ханты-Мансийский автономный округ,086,2,006
108039290,456054.14,Ханты-Мансийский автономный округ,086,2,006
351735044,899.7,Ханты-Мансийский автономный округ,086,2,006
332897657,24029.86,Ханты-Мансийский автономный округ,086,2,006
126345225,6965.28,Ханты-Мансийский автономный округ,086,2,006
142776136,100695.65,Ханты-Мансийский автономный округ,086,2,006
280185637,109841.96,Ханты-Мансийский автономный округ,086,2,006
270112372,31645.89,Ханты-Мансийский автономный округ,086,2,006
318956301,14647.0,Ханты-Мансийский автономный округ,086,2,006
277671035,56275.63,Ханты-Мансийский автономный округ,086,2,006
319044778,10206.66,Ханты-Мансийский автономный округ,086,2,006
238267769,6296.96,Ханты-Мансийский автономный округ,086,2,006
333894661,34957.48,Ханты-Мансийский автономный округ,086,2,006
206870550,17402.5,Ханты-Мансийский автономный округ,086,2,006
302493417,1025045.0,Ханты-Мансийский автономный округ,086,2,006
294306091,26856.0,Ханты-Мансийский автономный округ,086,2,006
303324030,2206.38,Ханты-Мансийский автономный округ,086,2,006
24548305,2304.73,Ханты-Мансийский автономный округ,086,2,006
153234091,699831.14,Ханты-Мансийский автономный округ,086,2,006
140877956,336993.73,Ханты-Мансийский автономный округ,086,2,006
155274137,15504.8,Ханты-Мансийский автономный округ,086,2,006
307333574,44913.0,Ханты-Мансийский автономный округ,086,2,006
138735616,189878.89,Ханты-Мансийский автономный округ,086,2,006
342535812,67540.64,Ханты-Мансийский автономный округ,086,2,006
122746602,62933.58,Ханты-Мансийский автономный округ,086,2,006
368693674,18221.0,Ханты-Мансийский автономный округ,086,2,006
281350401,433691.73,Ханты-Мансийский автономный округ,086,2,006
270532880,679411.9,Ханты-Мансийский автономный округ,086,2,006
33990673,304109.41,Ханты-Мансийский автономный округ,086,2,006
68807109,457425.24557,Ханты-Мансийский автономный округ,086,2,006
262197816,22598.26,Ханты-Мансийский автономный округ,086,2,006
3594008,85612.26,Ханты-Мансийский автономный округ,086,2,006
312326005,10990.0,Ханты-Мансийский автономный округ,086,2,006
335940008,103574.07,Ханты-Мансийский автономный округ,086,2,006
249454175,212706.62,Ханты-Мансийский автономный округ,086,2,006
108314956,7261.96,Ханты-Мансийский автономный округ,086,2,006
363611759,48205.49,Ханты-Мансийский автономный округ,086,2,006
328814527,33366.29,Ханты-Мансийский автономный округ,086,2,006
215616238,82918.37,Ханты-Мансийский автономный округ,086,2,006
296331340,1001.3,Ханты-Мансийский автономный округ,086,2,006
329399674,117284.5,Ханты-Мансийский автономный округ,086,2,006
290132636,114092.52,Ханты-Мансийский автономный округ,086,2,006
156174276,442559.2,Ханты-Мансийский автономный округ,086,2,006
153570574,426368.83,Ханты-Мансийский автономный округ,086,2,006
114741927,9023.8,Ханты-Мансийский автономный округ,086,2,006
356654941,151472.58,Ханты-Мансийский автономный округ,086,2,006
308624952,45744.15,Ханты-Мансийский автономный округ,086,2,006
208357427,76981.94,Ханты-Мансийский автономный округ,086,2,006
132829484,1254017.62,Ханты-Мансийский автономный округ,086,2,006
9189528,7802.88,Ханты-Мансийский автономный округ,086,2,006
802414,41461.61,Ханты-Мансийский автономный округ,086,2,006
264865705,4718.0,Ханты-Мансийский автономный округ,086,2,006
246231725,172649.74,Ханты-Мансийский автономный округ,086,2,006
163243539,103452.49,Ханты-Мансийский автономный округ,086,2,006
299411981,14246.84,Ханты-Мансийский автономный округ,086,2,006
358391782,27337.25,Ханты-Мансийский автономный округ,086,2,006
216260863,11657.0,Ханты-Мансийский автономный округ,086,2,006
118752391,442096.03,Ханты-Мансийский автономный округ,086,2,006
270107655,181.0,Ханты-Мансийский автономный округ,086,2,006
314281958,22425.39,Ханты-Мансийский автономный округ,086,2,006
355412525,1465.42,Ханты-Мансийский автономный округ,086,2,006
239275118,229461.22,Ханты-Мансийский автономный округ,086,2,006
371605418,48817.83,Ханты-Мансийский автономный округ,086,2,006
371644306,14733.0,Ханты-Мансийский автономный округ,086,2,006
157377818,18797.39,Ханты-Мансийский автономный округ,086,2,006
316596603,31648.61,Ханты-Мансийский автономный округ,086,2,006
313228065,29314.0,Ханты-Мансийский автономный округ,086,2,006
254066661,896564.57,Ханты-Мансийский автономный округ,086,2,006
222908648,70937.25,Ханты-Мансийский автономный округ,086,2,006
247982416,165722.0,Ханты-Мансийский автономный округ,086,2,006
371192573,19979.0,Ханты-Мансийский автономный округ,086,2,006
286389488,30298.28,Ханты-Мансийский автономный округ,086,2,006
347201916,9442.16,Ханты-Мансийский автономный округ,086,2,006
284271201,157121.98,,,,
375081785,13165.33,,,,
259479651,892287.4,,,,
510338829,17384.4,,,,
155847019,39032.83,,,,
315037099,78361.6,,,,
621942701,3807.0,,,,
518582676,32490.0,,,,
218645367,240133.36,,,,
598120889,14990.0,,,,
615081076,83767.23,,,,
700609548,7311.0,,,,
793185311,620.0,,,,
793163209,13842.0,,,,
259228984,16313.53,,,,
369056206,10509.14,,,,
387766241,127717.74,,,,
539030761,154441.11,,,,
726714496,82497.53,,,,
265144782,5021.14,,,,
583769140,108019.22,,,,
515232774,7848.72,,,,
641547219,41884.05,,,,
381513754,68321.87,,,,
639255227,110000.0,,,,
748221982,21185.0,,,,
513486555,22792.0,,,,
253686493,149104.24,,,,
722542987,97465.18,,,,
424603155,18656.0,,,,
333407685,2000.11,,,,
618183218,31114.0,,,,
807099390,1133.0,,,,
142930610,534550.16,,,,
525426868,13188.29,,,,
237440687,1377454.34,,,,
567514965,14147.76,,,,
426736378,13945.03,,,,
685149390,20466.0,,,,
297468494,228593.73,,,,
550931024,23886.92,,,,
218697778,33730.95,,,,
645375246,19411.0,,,,
694428727,31344.03,,,,
379003864,3342.2,,,,
802607765,26625.0,,,,
144225938,71189.95,,,,
387621710,18959.0,,,,
373922823,34039.08,,,,
301429490,294557.96,,,,
603736848,18603.0,,,,
253606395,323564.1,,,,
846545208,12316.11,,,,
775284176,67892.24,,,,
515229333,2160.0,,,,
644871815,25103.0,,,,
513514119,118219.86,,,,
686184765,6324.18,,,,
389953153,14870.7,,,,
801749327,8122.0,,,,
299537288,3066.22,,,,
749189461,25100.0,,,,
221539968,464628.28026,,,,
635830138,17827.11,,,,
393606887,85846.36,,,,
423291833,15079.61,,,,
681126618,5199.55,,,,
594995509,8845.76,,,,
145014423,220064.21,,,,
622501494,8482.05,,,,
267520010,18697.85,,,,
733418370,15382.0,,,,
268684024,2035.0,,,,
508577305,170699.93,,,,
384394940,5876.64,,,,
513049169,13150.0,,,,
282808044,6427.0,,,,
594070505,214.8,,,,
601710275,25944.23,,,,
257276475,143067.81,,,,
252026310,346672.4,,,,
270730705,500375.87,,,,
310576427,71047.97,,,,
290404481,151990.36,,,,
527387337,312.0,,,,
754947238,95445.88,,,,
748519699,191028.08,,,,
286255478,1676.2,,,,
543638578,83446.19,,,,
648994596,12888.0,,,,
583393215,52615.84,,,,
569747214,27626.0,,,,
286353258,33755.67,,,,
344155848,46515.43,,,,
364268656,8802.89,,,,
387151087,32459.69,,,,
696387341,92730.0,,,,
765312810,15974.95,,,,
272149525,349534.23,,,,
294855456,12012.49,,,,
160198251,113374.29,,,,
550432661,70510.37,,,,
570987421,17049.0,,,,
378995144,5558.72,,,,
731020060,20765.81,,,,
686096463,5176.17,,,,
595631926,199568.14,,,,
589398453,8510.0,,,,
516569863,9366.22,,,,
703661499,16517.6,,,,
772697449,15557.74,,,,
535424995,5010.0,,,,
780005377,97745.0,,,,
273468020,15813.83,,,,
760548835,24361.86,,,,
247156983,180408.95,,,,
748766086,10541.55,,,,
369833810,22549.74,,,,
766083387,13088.06,,,,
758807775,8844.25,,,,
509522181,7199.1,,,,
402190812,18552.0,,,,
550150666,11431.0,,,,
378992300,110119.28,,,,
624101984,13790.0,,,,
287398753,32010.75,,,,
161968971,714530.04,,,,
300415194,2225.0,,,,
702210063,13149.0,,,,
552994346,34799.99,,,,
158543691,244322.8,,,,
504496890,39999.86,,,,
141775742,838219.03,,,,
287273411,1961844.09,,,,
389964152,35986.0,,,,
168791739,444192.26,,,,
158590789,105602.47,,,,
519915892,11078.33,,,,
149061555,318163.47,,,,
385634438,24803.26,,,,
265652842,7993.18,,,,
733070703,46451.0,,,,
517675972,988.99,,,,
399612311,9822.28,,,,
403949213,2630.58,,,,
702299058,48252.42,,,,
743735277,1468.0,,,,
676531568,8478.75,,,,
259986168,435766.63,,,,
260627830,35863.12,,,,
154258725,12846.72,,,,
155572450,88194.3,,,,
751921630,83085.7,,,,
167823542,63578.47,,,,
149353598,4670.0,,,,
527986813,211.0,,,,
571004966,106187.0,,,,
798869875,12282.0,,,,
608148366,73990.0,,,,
152838251,120807.18,,,,
389626303,23228.5,,,,
685689603,210153.87,,,,
352478073,5992.8,,,,
633723176,44236.66,,,,
744447544,9937.0,,,,
726752301,4179.51,,,,
590220960,57897.79,,,,
255511084,551225.95,,,,
270541752,68570.49,,,,
676108614,35070.0,,,,
559228959,15590.0,,,,
782790277,143674.29,,,,
508161672,105117.71,,,,
142273398,205179.06,,,,
261628737,20586.67,,,,
275457202,488870.38,,,,
598096249,100.0,,,,
815161909,150001.87,,,,
621094348,105821.45,,,,
588861991,27001.54,,,,
624476601,56996.73,,,,
333754703,3959.6,,,,
394424171,140000.0,,,,
554623929,21449.0,,,,
568346567,40028.0,,,,
603471287,74529.02,,,,
390657762,78035.77,,,,
729083964,12908.81,,,,
627118372,156348.03,,,,
543533395,12090.0,,,,
390903553,2200.39,,,,
514818128,168402.51,,,,
390654343,41395.48,,,,
278047851,56062.8,,,,
520451763,27470.1,,,,
383423296,2989.98,,,,
394171534,5464.17,,,,
509163387,3141.0,,,,
507311878,24339.0,,,,
256221460,137934.34,,,,
653443364,115752.91,,,,
277155372,5520.0,,,,
746346756,2175.9,,,,
230335598,56778.11,,,,
399203931,8990.0,,,,
150941374,853.25,,,,
547090791,25043.21,,,,
648459596,159039.72,,,,
257075352,3235.0,,,,
591694085,138601.86,,,,
691237188,21562.0,,,,
801770791,155454.0,,,,
284562063,126944.36,,,,
751210946,51008.8,,,,
401993357,43640.0,,,,
428859720,343.95,,,,
625563568,44999.1,,,,
508852297,24291.0,,,,
